"300,817,756,822,479"
"425,796,745,814,467"
"371,850,778,844,815"
"326,843,805,856,499"
"312,858,795,852,298"
"310,996,914,940,851"
"308,1006,966,979,858"
"305,948,931,952,556"
"304,906,896,926,491"
"302,886,871,906,365"
"298,856,844,888,309"
"297,834,823,868,286"
"295,829,805,855,275"
"295,814,790,842,269"
"0,808,777,832,263"
"0,807,766,823,304"
"287,850,778,828,354"
"282,893,800,842,441"
"285,914,825,863,476"
"287,906,834,864,448"
"286,868,817,848,498"
"286,876,813,848,526"
"289,928,853,886,551"
"300,890,836,939,633"
"302,831,805,895,315"
"309,831,785,880,406"
"305,814,769,855,356"
"301,821,762,843,319"
"297,807,752,828,277"
"295,841,760,833,423"
"292,973,879,910,748"
"291,936,881,913,514"
"289,878,848,885,323"
"287,831,814,856,263"
"285,834,794,839,303"
"284,802,772,823,241"
"276,802,756,813,313"
"275,798,744,805,243"
"275,857,748,820,287"
"279,890,769,828,553"
"277,892,802,848,381"
"277,885,807,852,460"
"0,856,794,841,438"
"278,906,823,870,701"
"280,948,874,910,616"
"280,943,871,907,678"
"280,946,875,920,465"
"277,976,905,938,797"
"278,957,918,942,561"
"282,943,911,937,650"
"272,914,883,917,488"
"273,960,903,928,615"
"284,932,886,925,484"
"283,917,870,920,444"
"282,977,902,930,816"
"283,992,946,955,795"
"283,953,926,935,547"
"283,931,901,923,582"
"288,956,912,934,810"
"288,977,934,949,724"
"286,936,896,922,412"
"285,964,904,918,703"
"284,984,936,956,743"
"284,993,946,957,801"
"288,951,923,939,613"
"289,945,906,922,583"
"297,971,919,924,609"
"293,909,889,906,386"
"297,952,907,948,765"
"299,890,873,913,520"
"297,851,843,886,347"
"300,880,839,878,386"
"298,858,826,867,478"
"297,880,834,888,456"
"298,844,813,872,547"
"297,835,802,856,373"
"297,824,788,844,362"
"297,828,781,838,622"
"294,814,772,826,308"
"290,912,812,884,443"
"288,870,807,865,366"
"290,826,784,842,280"
"286,967,855,900,674"
"288,978,908,931,737"
"288,952,912,930,524"
"288,951,913,924,574"
"291,963,925,938,710"
"291,949,913,932,580"
"291,979,923,941,822"
"291,968,927,944,685"
"290,943,909,933,535"
"290,916,888,913,509"
"290,889,870,899,382"
"296,1000,959,964,796"
"300,928,913,930,446"
"297,901,885,908,571"
"295,872,860,886,335"
"294,855,840,869,302"
"292,847,826,857,340"
"300,840,812,847,280"
"475,825,798,835,270"
"360,828,791,828,289"
"324,822,782,822,267"
"314,969,885,902,748"
"310,967,917,925,679"
"308,942,904,922,537"
"348,898,872,894,382"
"348,876,850,877,715"
"361,999,984,988,828"
"376,999,966,992,847"
"466,935,931,961,522"
"664,904,907,941,405"
"770,884,887,923,365"
"703,883,871,914,753"
"479,857,856,899,364"
"418,846,840,884,299"
"364,857,838,877,547"
"338,975,921,927,569"
"328,919,896,912,427"
"323,867,867,889,321"
"318,846,846,872,303"
"314,839,830,861,277"
"312,848,817,860,367"
"311,898,838,868,415"
"308,865,830,859,339"
"309,879,826,856,497"
"313,849,816,846,326"
"312,843,807,840,316"
"308,828,797,832,395"
"305,817,786,823,273"
"302,827,782,819,270"
"300,824,775,813,259"
"300,825,771,809,262"
